month,date,city_name,max_num,min_num
7,2018-07-01,北京,31,21
7,2018-07-01,呼和浩特,28,17
7,2018-07-01,恩施,27,24
7,2018-07-01,成都,30,24
7,2018-07-01,昆明,25,19
7,2018-07-01,济南,32,23
7,2018-07-01,西安,35,24
7,2018-07-01,贵阳,29,22
7,2018-07-01,运城,31,22
7,2018-07-01,郑州,34,23
7,2018-07-01,重庆,33,27
7,2018-07-02,北京,31,23
7,2018-07-02,呼和浩特,22,17
7,2018-07-02,恩施,30,23
7,2018-07-02,成都,27,21
7,2018-07-02,昆明,25,19
7,2018-07-02,济南,31,24
7,2018-07-02,西安,29,21
7,2018-07-02,贵阳,28,22
7,2018-07-02,运城,27,22
7,2018-07-02,郑州,30,26
7,2018-07-02,重庆,34,28
7,2018-07-03,北京,30,23
7,2018-07-03,呼和浩特,25,17
7,2018-07-03,恩施,28,24
7,2018-07-03,成都,27,21
7,2018-07-03,昆明,26,18
7,2018-07-03,济南,33,22
7,2018-07-03,西安,22,18
7,2018-07-03,贵阳,27,22
7,2018-07-03,运城,24,20
7,2018-07-03,郑州,34,25
7,2018-07-03,重庆,28,25
7,2018-07-04,北京,35,24
7,2018-07-04,呼和浩特,31,14
7,2018-07-04,恩施,27,22
7,2018-07-04,成都,30,22
7,2018-07-04,昆明,26,18
7,2018-07-04,济南,32,22
7,2018-07-04,西安,22,20
7,2018-07-04,贵阳,28,23
7,2018-07-04,运城,24,20
7,2018-07-04,郑州,29,22
7,2018-07-04,重庆,29,25
7,2018-07-05,北京,35,23
7,2018-07-05,呼和浩特,32,19
7,2018-07-05,恩施,30,22
7,2018-07-05,成都,31,23
7,2018-07-05,昆明,26,18
7,2018-07-05,济南,33,23
7,2018-07-05,西安,29,21
7,2018-07-05,贵阳,29,23
7,2018-07-05,运城,31,21
7,2018-07-05,郑州,32,21
7,2018-07-05,重庆,29,26
7,2018-07-06,北京,34,22
7,2018-07-06,呼和浩特,33,19
7,2018-07-06,恩施,25,23
7,2018-07-06,成都,30,24
7,2018-07-06,昆明,25,19
7,2018-07-06,济南,34,24
7,2018-07-06,西安,32,23
7,2018-07-06,贵阳,24,20
7,2018-07-06,运城,33,22
7,2018-07-06,郑州,33,24
7,2018-07-06,重庆,29,26
7,2018-07-07,北京,26,24
7,2018-07-07,呼和浩特,23,18
7,2018-07-07,恩施,33,23
7,2018-07-07,成都,30,23
7,2018-07-07,昆明,23,17
7,2018-07-07,济南,33,24
7,2018-07-07,西安,33,23
7,2018-07-07,贵阳,24,20
7,2018-07-07,运城,32,23
7,2018-07-07,郑州,33,26
7,2018-07-07,重庆,29,25
7,2018-07-08,北京,30,23
7,2018-07-08,呼和浩特,26,16
7,2018-07-08,恩施,29,25
7,2018-07-08,成都,24,22
7,2018-07-08,昆明,27,18
7,2018-07-08,济南,29,24
7,2018-07-08,西安,27,23
7,2018-07-08,贵阳,25,20
7,2018-07-08,运城,29,23
7,2018-07-08,郑州,31,25
7,2018-07-08,重庆,35,25
7,2018-07-09,北京,27,24
7,2018-07-09,呼和浩特,27,16
7,2018-07-09,恩施,30,24
7,2018-07-09,成都,24,22
7,2018-07-09,昆明,24,19
7,2018-07-09,济南,29,23
7,2018-07-09,西安,24,21
7,2018-07-09,贵阳,25,21
7,2018-07-09,运城,23,20
7,2018-07-09,郑州,29,24
7,2018-07-09,重庆,33,25
7,2018-07-10,北京,28,22
7,2018-07-10,呼和浩特,26,13
7,2018-07-10,恩施,34,22
7,2018-07-10,成都,26,22
7,2018-07-10,昆明,23,18
7,2018-07-10,济南,29,22
7,2018-07-10,西安,24,20
7,2018-07-10,贵阳,28,21
7,2018-07-10,运城,26,20
7,2018-07-10,郑州,26,23
7,2018-07-10,重庆,37,27
7,2018-07-11,北京,24,21
7,2018-07-11,呼和浩特,22,17
7,2018-07-11,恩施,36,24
7,2018-07-11,成都,23,20
7,2018-07-11,昆明,25,18
7,2018-07-11,济南,32,23
7,2018-07-11,西安,24,21
7,2018-07-11,贵阳,29,21
7,2018-07-11,运城,27,23
7,2018-07-11,郑州,30,23
7,2018-07-11,重庆,37,28
7,2018-07-12,北京,27,21
7,2018-07-12,呼和浩特,28,19
7,2018-07-12,恩施,35,24
7,2018-07-12,成都,25,20
7,2018-07-12,昆明,27,17
7,2018-07-12,济南,33,26
7,2018-07-12,西安,28,21
7,2018-07-12,贵阳,32,20
7,2018-07-12,运城,32,22
7,2018-07-12,郑州,31,24
7,2018-07-12,重庆,32,25
7,2018-07-13,北京,29,23
7,2018-07-13,呼和浩特,30,17
7,2018-07-13,恩施,28,24
7,2018-07-13,成都,30,22
7,2018-07-13,昆明,25,17
7,2018-07-13,济南,34,27
7,2018-07-13,西安,32,23
7,2018-07-13,贵阳,29,21
7,2018-07-13,运城,32,24
7,2018-07-13,郑州,30,25
7,2018-07-13,重庆,36,26
7,2018-07-14,北京,32,24
7,2018-07-14,呼和浩特,29,14
7,2018-07-14,恩施,34,24
7,2018-07-14,成都,33,23
7,2018-07-14,昆明,23,17
7,2018-07-14,济南,34,25
7,2018-07-14,西安,33,25
7,2018-07-14,贵阳,30,22
7,2018-07-14,运城,34,23
7,2018-07-14,郑州,33,26
7,2018-07-14,重庆,37,28
7,2018-07-15,北京,34,25
7,2018-07-15,呼和浩特,27,19
7,2018-07-15,恩施,33,25
7,2018-07-15,成都,29,23
7,2018-07-15,昆明,25,17
7,2018-07-15,济南,34,26
7,2018-07-15,西安,36,27
7,2018-07-15,贵阳,27,21
7,2018-07-15,运城,34,28
7,2018-07-15,郑州,35,27
7,2018-07-15,重庆,37,28
7,2018-07-16,北京,30,24
7,2018-07-16,呼和浩特,23,19
7,2018-07-16,恩施,36,24
7,2018-07-16,成都,29,22
7,2018-07-16,昆明,24,18
7,2018-07-16,济南,35,29
7,2018-07-16,西安,34,26
7,2018-07-16,贵阳,28,21
7,2018-07-16,运城,35,23
7,2018-07-16,郑州,36,26
7,2018-07-16,重庆,37,29
7,2018-07-17,北京,25,23
7,2018-07-17,呼和浩特,25,18
7,2018-07-17,恩施,36,25
7,2018-07-17,成都,29,23
7,2018-07-17,昆明,24,18
7,2018-07-17,济南,34,28
7,2018-07-17,西安,35,23
7,2018-07-17,贵阳,29,21
7,2018-07-17,运城,35,23
7,2018-07-17,郑州,35,26
7,2018-07-17,重庆,37,29
7,2018-07-18,北京,30,23
7,2018-07-18,呼和浩特,30,19
7,2018-07-18,恩施,37,25
7,2018-07-18,成都,33,23
7,2018-07-18,昆明,26,18
7,2018-07-18,济南,35,29
7,2018-07-18,西安,39,26
7,2018-07-18,贵阳,31,20
7,2018-07-18,运城,36,27
7,2018-07-18,郑州,37,29
7,2018-07-18,重庆,40,29
7,2018-07-19,北京,33,24
7,2018-07-19,呼和浩特,28,18
7,2018-07-19,恩施,37,26
7,2018-07-19,成都,34,26
7,2018-07-19,昆明,27,17
7,2018-07-19,济南,36,28
7,2018-07-19,西安,40,30
7,2018-07-19,贵阳,29,22
7,2018-07-19,运城,35,30
7,2018-07-19,郑州,37,29
7,2018-07-19,重庆,40,30
7,2018-07-20,北京,35,27
7,2018-07-20,呼和浩特,27,18
7,2018-07-20,恩施,37,26
7,2018-07-20,成都,35,25
7,2018-07-20,昆明,26,18
7,2018-07-20,济南,36,28
7,2018-07-20,西安,39,29
7,2018-07-20,贵阳,30,21
7,2018-07-20,运城,36,28
7,2018-07-20,郑州,37,29
7,2018-07-20,重庆,40,32
7,2018-07-21,北京,35,29
7,2018-07-21,呼和浩特,25,19
7,2018-07-21,恩施,38,26
7,2018-07-21,成都,35,24
7,2018-07-21,昆明,27,17
7,2018-07-21,济南,35,28
7,2018-07-21,西安,37,26
7,2018-07-21,贵阳,30,21
7,2018-07-21,运城,36,28
7,2018-07-21,郑州,38,28
7,2018-07-21,重庆,41,30
7,2018-07-22,北京,32,26
7,2018-07-22,呼和浩特,30,17
7,2018-07-22,恩施,37,26
7,2018-07-22,成都,35,25
7,2018-07-22,昆明,25,17
7,2018-07-22,济南,36,26
7,2018-07-22,西安,37,26
7,2018-07-22,贵阳,32,20
7,2018-07-22,运城,36,27
7,2018-07-22,郑州,35,28
7,2018-07-22,重庆,40,30
7,2018-07-23,北京,33,25
7,2018-07-23,呼和浩特,27,20
7,2018-07-23,恩施,37,26
7,2018-07-23,成都,34,24
7,2018-07-23,昆明,26,15
7,2018-07-23,济南,29,24
7,2018-07-23,西安,36,27
7,2018-07-23,贵阳,30,21
7,2018-07-23,运城,35,24
7,2018-07-23,郑州,36,29
7,2018-07-23,重庆,39,28
7,2018-07-24,北京,31,24
7,2018-07-24,呼和浩特,25,17
7,2018-07-24,恩施,37,25
7,2018-07-24,成都,35,22
7,2018-07-24,昆明,25,16
7,2018-07-24,济南,34,24
7,2018-07-24,西安,36,27
7,2018-07-24,贵阳,27,20
7,2018-07-24,运城,36,25
7,2018-07-24,郑州,37,28
7,2018-07-24,重庆,39,30
7,2018-07-25,北京,33,24
7,2018-07-25,呼和浩特,26,15
7,2018-07-25,恩施,35,26
7,2018-07-25,成都,35,23
7,2018-07-25,昆明,19,18
7,2018-07-25,济南,35,29
7,2018-07-25,西安,37,27
7,2018-07-25,贵阳,25,20
7,2018-07-25,运城,37,25
7,2018-07-25,郑州,39,28
7,2018-07-25,重庆,37,28
7,2018-07-26,北京,34,24
7,2018-07-26,呼和浩特,28,15
7,2018-07-26,恩施,33,25
7,2018-07-26,成都,33,25
7,2018-07-26,昆明,24,17
7,2018-07-26,济南,34,22
7,2018-07-26,西安,36,24
7,2018-07-26,贵阳,26,20
7,2018-07-26,运城,36,27
7,2018-07-26,郑州,34,26
7,2018-07-26,重庆,36,28
7,2018-07-27,北京,31,26
7,2018-07-27,呼和浩特,30,18
7,2018-07-27,恩施,36,25
7,2018-07-27,成都,29,22
7,2018-07-27,昆明,23,18
7,2018-07-27,济南,31,23
7,2018-07-27,西安,34,25
7,2018-07-27,贵阳,26,20
7,2018-07-27,运城,34,25
7,2018-07-27,郑州,32,25
7,2018-07-27,重庆,39,26
7,2018-07-28,北京,34,25
7,2018-07-28,呼和浩特,33,20
7,2018-07-28,恩施,35,25
7,2018-07-28,成都,32,23
7,2018-07-28,昆明,25,17
7,2018-07-28,济南,30,24
7,2018-07-28,西安,34,26
7,2018-07-28,贵阳,26,20
7,2018-07-28,运城,34,26
7,2018-07-28,郑州,32,26
7,2018-07-28,重庆,38,27
7,2018-07-29,北京,34,26
7,2018-07-29,呼和浩特,30,19
7,2018-07-29,恩施,31,25
7,2018-07-29,成都,31,22
7,2018-07-29,昆明,23,16
7,2018-07-29,济南,32,24
7,2018-07-29,西安,34,26
7,2018-07-29,贵阳,27,20
7,2018-07-29,运城,35,25
7,2018-07-29,郑州,33,27
7,2018-07-29,重庆,39,31
7,2018-07-30,北京,35,27
7,2018-07-30,呼和浩特,32,21
7,2018-07-30,恩施,31,23
7,2018-07-30,成都,30,23
7,2018-07-30,昆明,24,16
7,2018-07-30,济南,32,25
7,2018-07-30,西安,33,26
7,2018-07-30,贵阳,28,20
7,2018-07-30,运城,33,25
7,2018-07-30,郑州,31,26
7,2018-07-30,重庆,31,25
7,2018-07-31,北京,35,27
7,2018-07-31,呼和浩特,32,21
7,2018-07-31,恩施,34,22
7,2018-07-31,成都,30,22
7,2018-07-31,昆明,23,17
7,2018-07-31,济南,33,25
7,2018-07-31,西安,32,26
7,2018-07-31,贵阳,29,21
7,2018-07-31,运城,33,23
7,2018-07-31,郑州,33,25
7,2018-07-31,重庆,31,24
8,2017-08-09,北京,30,25
8,2017-08-09,呼和浩特,25,18
8,2017-08-09,恩施,34,26
8,2017-08-09,成都,35,26
8,2017-08-09,昆明,21,17
8,2017-08-09,济南,32,24
8,2017-08-09,西安,36,27
8,2017-08-09,贵阳,27,23
8,2017-08-09,运城,33,22
8,2017-08-09,郑州,37,27
8,2017-08-09,重庆,32,24
8,2017-08-10,北京,31,24
8,2017-08-10,呼和浩特,32,16
8,2017-08-10,恩施,32,23
8,2017-08-10,成都,33,23
8,2017-08-10,昆明,22,17
8,2017-08-10,济南,34,23
8,2017-08-10,西安,38,23
8,2017-08-10,贵阳,31,20
8,2017-08-10,运城,37,20
8,2017-08-10,郑州,36,24
8,2017-08-10,重庆,34,26
8,2017-08-11,北京,30,22
8,2017-08-11,呼和浩特,29,16
8,2017-08-11,恩施,30,23
8,2017-08-11,成都,28,23
8,2017-08-11,昆明,23,18
8,2017-08-11,济南,35,26
8,2017-08-11,西安,36,24
8,2017-08-11,贵阳,25,21
8,2017-08-11,运城,38,24
8,2017-08-11,郑州,35,26
8,2017-08-11,重庆,30,21
8,2017-08-12,北京,25,21
8,2017-08-12,呼和浩特,29,16
8,2017-08-12,恩施,26,21
8,2017-08-12,成都,30,20
8,2017-08-12,昆明,25,17
8,2017-08-12,济南,34,25
8,2017-08-12,西安,35,25
8,2017-08-12,贵阳,24,20
8,2017-08-12,运城,37,24
8,2017-08-12,郑州,35,24
8,2017-08-12,重庆,29,22
8,2017-08-13,北京,30,22
8,2017-08-13,呼和浩特,28,15
8,2017-08-13,恩施,29,23
8,2017-08-13,成都,35,21
8,2017-08-13,昆明,24,17
8,2017-08-13,济南,29,24
8,2017-08-13,西安,30,23
8,2017-08-13,贵阳,24,18
8,2017-08-13,运城,33,22
8,2017-08-13,郑州,31,23
8,2017-08-13,重庆,33,24
8,2017-08-14,北京,30,22
8,2017-08-14,呼和浩特,30,16
8,2017-08-14,恩施,30,23
8,2017-08-14,成都,32,23
8,2017-08-14,昆明,24,18
8,2017-08-14,济南,26,22
8,2017-08-14,西安,31,22
8,2017-08-14,贵阳,30,19
8,2017-08-14,运城,31,22
8,2017-08-14,郑州,32,25
8,2017-08-14,重庆,35,25
8,2017-08-15,北京,30,23
8,2017-08-15,呼和浩特,31,18
8,2017-08-15,恩施,31,23
8,2017-08-15,成都,31,24
8,2017-08-15,昆明,22,17
8,2017-08-15,济南,31,21
8,2017-08-15,西安,34,23
8,2017-08-15,贵阳,29,20
8,2017-08-15,运城,35,22
8,2017-08-15,郑州,33,24
8,2017-08-15,重庆,36,26
8,2017-08-16,北京,29,21
8,2017-08-16,呼和浩特,30,18
8,2017-08-16,恩施,33,23
8,2017-08-16,成都,31,23
8,2017-08-16,昆明,25,17
8,2017-08-16,济南,32,23
8,2017-08-16,西安,36,25
8,2017-08-16,贵阳,26,21
8,2017-08-16,运城,35,23
8,2017-08-16,郑州,34,26
8,2017-08-16,重庆,35,28
8,2017-08-17,北京,30,20
8,2017-08-17,呼和浩特,30,18
8,2017-08-17,恩施,33,23
8,2017-08-17,成都,29,23
8,2017-08-17,昆明,24,17
8,2017-08-17,济南,32,22
8,2017-08-17,西安,36,25
8,2017-08-17,贵阳,26,20
8,2017-08-17,运城,36,24
8,2017-08-17,郑州,34,26
8,2017-08-17,重庆,37,28
8,2017-08-18,北京,28,22
8,2017-08-18,呼和浩特,27,16
8,2017-08-18,恩施,32,24
8,2017-08-18,成都,28,23
8,2017-08-18,昆明,24,17
8,2017-08-18,济南,30,20
8,2017-08-18,西安,33,26
8,2017-08-18,贵阳,26,19
8,2017-08-18,运城,30,26
8,2017-08-18,郑州,32,25
8,2017-08-18,重庆,37,28
8,2017-08-19,北京,28,22
8,2017-08-19,呼和浩特,29,16
8,2017-08-19,恩施,31,24
8,2017-08-19,成都,31,23
8,2017-08-19,昆明,25,16
8,2017-08-19,济南,30,23
8,2017-08-19,西安,30,24
8,2017-08-19,贵阳,28,20
8,2017-08-19,运城,29,22
8,2017-08-19,郑州,27,24
8,2017-08-19,重庆,38,28
8,2017-08-20,北京,30,22
8,2017-08-20,呼和浩特,25,17
8,2017-08-20,恩施,35,24
8,2017-08-20,成都,30,23
8,2017-08-20,昆明,26,16
8,2017-08-20,济南,30,22
8,2017-08-20,西安,30,22
8,2017-08-20,贵阳,28,21
8,2017-08-20,运城,31,22
8,2017-08-20,郑州,31,24
8,2017-08-20,重庆,39,29
8,2017-08-21,北京,32,24
8,2017-08-21,呼和浩特,27,16
8,2017-08-21,恩施,36,25
8,2017-08-21,成都,29,23
8,2017-08-21,昆明,26,18
8,2017-08-21,济南,32,22
8,2017-08-21,西安,30,23
8,2017-08-21,贵阳,31,22
8,2017-08-21,运城,29,23
8,2017-08-21,郑州,32,23
8,2017-08-21,重庆,39,30
8,2017-08-22,北京,30,24
8,2017-08-22,呼和浩特,20,15
8,2017-08-22,恩施,36,25
8,2017-08-22,成都,33,24
8,2017-08-22,昆明,28,18
8,2017-08-22,济南,33,24
8,2017-08-22,西安,33,22
8,2017-08-22,贵阳,31,21
8,2017-08-22,运城,33,21
8,2017-08-22,郑州,32,25
8,2017-08-22,重庆,40,30
8,2017-08-23,北京,33,23
8,2017-08-23,呼和浩特,24,12
8,2017-08-23,恩施,37,27
8,2017-08-23,成都,34,26
8,2017-08-23,昆明,26,17
8,2017-08-23,济南,31,26
8,2017-08-23,西安,31,23
8,2017-08-23,贵阳,30,22
8,2017-08-23,运城,29,21
8,2017-08-23,郑州,33,27
8,2017-08-23,重庆,37,28
8,2017-08-24,北京,32,22
8,2017-08-24,呼和浩特,24,13
8,2017-08-24,恩施,33,26
8,2017-08-24,成都,31,25
8,2017-08-24,昆明,22,17
8,2017-08-24,济南,32,24
8,2017-08-24,西安,33,23
8,2017-08-24,贵阳,25,21
8,2017-08-24,运城,31,21
8,2017-08-24,郑州,35,27
8,2017-08-24,重庆,31,26
8,2017-08-25,北京,32,18
8,2017-08-25,呼和浩特,24,12
8,2017-08-25,恩施,27,23
8,2017-08-25,成都,24,22
8,2017-08-25,昆明,20,17
8,2017-08-25,济南,30,22
8,2017-08-25,西安,27,19
8,2017-08-25,贵阳,24,19
8,2017-08-25,运城,24,20
8,2017-08-25,郑州,30,23
8,2017-08-25,重庆,32,24
8,2017-08-26,北京,27,19
8,2017-08-26,呼和浩特,24,11
8,2017-08-26,恩施,33,24
8,2017-08-26,成都,28,22
8,2017-08-26,昆明,23,16
8,2017-08-26,济南,28,20
8,2017-08-26,西安,22,19
8,2017-08-26,贵阳,27,18
8,2017-08-26,运城,25,18
8,2017-08-26,郑州,26,22
8,2017-08-26,重庆,37,26
8,2017-08-27,北京,23,17
8,2017-08-27,呼和浩特,17,12
8,2017-08-27,恩施,34,24
8,2017-08-27,成都,32,23
8,2017-08-27,昆明,24,15
8,2017-08-27,济南,28,22
8,2017-08-27,西安,28,19
8,2017-08-27,贵阳,27,19
8,2017-08-27,运城,30,23
8,2017-08-27,郑州,29,22
8,2017-08-27,重庆,37,27
8,2017-08-28,北京,27,1
8,2017-08-28,呼和浩特,23,12
8,2017-08-28,恩施,31,24
8,2017-08-28,成都,33,24
8,2017-08-28,昆明,23,17
8,2017-08-28,济南,22,19
8,2017-08-28,西安,25,19
8,2017-08-28,贵阳,24,20
8,2017-08-28,运城,27,19
8,2017-08-28,郑州,25,21
8,2017-08-28,重庆,36,27
8,2017-08-29,北京,26,15
8,2017-08-29,呼和浩特,24,9
8,2017-08-29,恩施,30,24
8,2017-08-29,成都,24,20
8,2017-08-29,昆明,23,18
8,2017-08-29,济南,23,18
8,2017-08-29,西安,19,15
8,2017-08-29,贵阳,26,20
8,2017-08-29,运城,19,15
8,2017-08-29,郑州,22,16
8,2017-08-29,重庆,35,26
8,2017-08-30,北京,27,15
8,2017-08-30,呼和浩特,24,11
8,2017-08-30,恩施,29,24
8,2017-08-30,成都,25,21
8,2017-08-30,昆明,22,17
8,2017-08-30,济南,23,15
8,2017-08-30,西安,18,15
8,2017-08-30,贵阳,25,19
8,2017-08-30,运城,20,15
8,2017-08-30,郑州,20,15
8,2017-08-30,重庆,34,26
8,2017-08-31,北京,26,19
8,2017-08-31,呼和浩特,25,12
8,2017-08-31,恩施,29,23
8,2017-08-31,成都,22,20
8,2017-08-31,昆明,24,17
8,2017-08-31,济南,27,16
8,2017-08-31,西安,27,16
8,2017-08-31,贵阳,27,20
8,2017-08-31,运城,24,16
8,2017-08-31,郑州,25,18
8,2017-08-31,重庆,25,23
9,2017-09-01,北京,25,18
9,2017-09-01,呼和浩特,24,13
9,2017-09-01,恩施,23,21
9,2017-09-01,成都,23,19
9,2017-09-01,昆明,23,18
9,2017-09-01,济南,28,17
9,2017-09-01,西安,23,19
9,2017-09-01,贵阳,28,21
9,2017-09-01,运城,24,17
9,2017-09-01,郑州,26,20
9,2017-09-01,重庆,25,22
9,2017-09-02,北京,27,21
9,2017-09-02,呼和浩特,25,12
9,2017-09-02,恩施,22,20
9,2017-09-02,成都,30,20
9,2017-09-02,昆明,24,18
9,2017-09-02,济南,28,19
9,2017-09-02,西安,25,19
9,2017-09-02,贵阳,23,18
9,2017-09-02,运城,24,19
9,2017-09-02,郑州,25,19
9,2017-09-02,重庆,23,21
9,2017-09-03,北京,27,18
9,2017-09-03,呼和浩特,24,12
9,2017-09-03,恩施,21,20
9,2017-09-03,成都,26,21
9,2017-09-03,昆明,26,18
9,2017-09-03,济南,28,19
9,2017-09-03,西安,21,18
9,2017-09-03,贵阳,22,18
9,2017-09-03,运城,22,18
9,2017-09-03,郑州,24,19
9,2017-09-03,重庆,27,22
9,2017-09-04,北京,27,20
9,2017-09-04,呼和浩特,22,11
9,2017-09-04,恩施,24,20
9,2017-09-04,成都,24,21
9,2017-09-04,昆明,26,18
9,2017-09-04,济南,27,20
9,2017-09-04,西安,19,18
9,2017-09-04,贵阳,27,19
9,2017-09-04,运城,22,16
9,2017-09-04,郑州,23,20
9,2017-09-04,重庆,24,22
9,2017-09-05,北京,30,21
9,2017-09-05,呼和浩特,22,13
9,2017-09-05,恩施,25,22
9,2017-09-05,成都,26,21
9,2017-09-05,昆明,26,19
9,2017-09-05,济南,27,19
9,2017-09-05,西安,18,18
9,2017-09-05,贵阳,25,20
9,2017-09-05,运城,19,17
9,2017-09-05,郑州,25,20
9,2017-09-05,重庆,24,21
9,2017-09-06,北京,31,19
